ID_x,Type,Price Area,Currency Type,Spot ID,ID_y,Parent ID,Is Complex,Spot Type ID,square_space,zip_code_id,longitude,updated_at_x,deleted_at_x,latitude,created_at_x,zip_codes_id,zip_codes_state_id,zip_codes_municipality,zip_codes_city,rate,max_rate,created_at_y,updated_at_y,deleted_at_y,user_id,type_of_space,space_category
21018,1,2,1,23883,23883,"23,422",0,11,981.0,0,,2024-02-22 12:25:00,,,2024-02-22 12:25:00,0,0,None,None,300.0,,2024-02-22 12:25:00,2024-02-22 12:25:00,,3388,sub_space,Office
21019,2,2,1,23883,23883,"23,422",0,11,981.0,0,,2024-02-22 12:25:00,,,2024-02-22 12:25:00,0,0,None,None,37500.0,,2024-02-22 12:25:00,2024-02-22 12:25:00,,3388,sub_space,Office
21020,1,2,1,23884,23884,"23,422",0,11,981.0,0,,2024-02-22 12:25:00,,,2024-02-22 12:25:00,0,0,None,None,300.0,,2024-02-22 12:25:00,2024-02-22 12:25:00,,3388,sub_space,Office
21021,2,2,1,23884,23884,"23,422",0,11,981.0,0,,2024-02-22 12:25:00,,,2024-02-22 12:25:00,0,0,None,None,37500.0,,2024-02-22 12:25:00,2024-02-22 12:25:00,,3388,sub_space,Office
21022,1,2,1,23885,23885,"23,423",0,11,988.0,0,,2024-02-22 12:25:00,,,2024-02-22 12:25:00,0,0,None,None,300.0,,2024-02-22 12:25:00,2024-02-22 12:25:00,,3388,sub_space,Office
21023,2,2,1,23886,23886,"23,424",0,11,274.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,41733.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21024,2,2,1,23887,23887,"23,424",0,11,551.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,43009.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21025,2,2,1,23888,23888,"23,424",0,11,276.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,44280.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21026,1,2,2,23889,23889,"23,425",0,11,1570.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,20.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21027,2,2,2,23889,23889,"23,425",0,11,1570.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,2739.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21028,1,2,2,23890,23890,"23,425",0,11,840.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,20.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21029,2,2,2,23890,23890,"23,425",0,11,840.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,2739.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21030,1,2,2,23891,23891,"23,425",0,11,760.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,20.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21031,2,2,2,23891,23891,"23,425",0,11,760.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,2739.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21032,1,2,2,23892,23892,"23,425",0,11,660.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,20.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21033,2,2,2,23892,23892,"23,425",0,11,660.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,2739.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21034,1,2,2,23893,23893,"23,425",0,11,600.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,20.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21035,2,2,2,23893,23893,"23,425",0,11,600.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,2739.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21036,1,2,1,23894,23894,"23,426",0,11,3532.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,200.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21037,1,2,1,23895,23895,"23,427",0,11,185.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,205.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21038,1,2,1,23896,23896,"23,427",0,11,185.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,205.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21039,1,2,1,23897,23897,"23,427",0,11,185.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,205.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21040,1,2,1,23898,23898,"23,428",0,11,3618.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,255.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21041,1,2,1,23899,23899,"23,428",0,11,2650.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,330.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21042,1,2,1,23900,23900,"23,429",0,11,101.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,250.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21043,1,2,1,23901,23901,"23,429",0,11,250.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,250.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21044,1,2,1,23902,23902,"23,429",0,11,145.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,250.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21045,1,2,1,23903,23903,"23,429",0,11,110.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,250.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21046,1,2,1,23904,23904,"23,429",0,11,54.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,250.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21047,1,2,2,23905,23905,"23,430",0,11,467.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:26:00,0,0,None,None,30.0,,2024-02-22 12:26:00,2024-04-22 17:43:00,,3388,sub_space,Office
21048,1,2,2,23906,23906,"23,430",0,11,471.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:26:00,0,0,None,None,30.0,,2024-02-22 12:26:00,2024-04-22 17:43:00,,3388,sub_space,Office
21049,1,2,1,23907,23907,"23,431",0,11,1500.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,330.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21050,1,2,1,23908,23908,"23,431",0,11,1500.0,0,,2024-02-22 12:26:00,,,2024-02-22 12:26:00,0,0,None,None,330.0,,2024-02-22 12:26:00,2024-02-22 12:26:00,,3388,sub_space,Office
21051,1,2,2,23909,23909,"23,432",0,11,3398.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:27:00,0,0,None,None,14.0,,2024-02-22 12:27:00,2024-02-26 13:25:00,,3388,sub_space,Office
21052,1,2,2,23910,23910,"23,432",0,11,2715.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:27:00,0,0,None,None,14.0,,2024-02-22 12:27:00,2024-02-26 13:25:00,,3388,sub_space,Office
21053,1,2,2,23911,23911,"23,432",0,11,2043.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:27:00,0,0,None,None,16.0,,2024-02-22 12:27:00,2024-02-26 13:25:00,,3388,sub_space,Office
21054,1,2,2,23912,23912,"23,432",0,11,3364.0,0,,2024-02-26 13:25:00,,,2024-02-22 12:27:00,0,0,None,None,14.0,,2024-02-22 12:27:00,2024-02-26 13:25:00,,3388,sub_space,Office
21055,1,2,1,23913,23913,"23,433",0,11,700.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,195.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21056,1,2,1,23914,23914,"23,433",0,11,220.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,195.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21057,1,2,1,23915,23915,"23,433",0,11,700.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,195.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21058,1,2,1,23916,23916,"23,434",0,11,300.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,270.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21059,1,2,1,23917,23917,"23,434",0,11,180.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,180.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21060,1,2,1,23918,23918,"23,434",0,11,120.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,180.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21061,1,2,1,23919,23919,"23,435",0,11,969.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,420.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21062,1,2,1,23920,23920,"23,435",0,11,1231.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,420.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21063,1,2,1,23921,23921,"23,435",0,11,883.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,420.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21064,1,2,1,23922,23922,"23,435",0,11,971.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,420.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21065,1,2,1,23923,23923,"23,435",0,11,1343.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,420.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21066,1,2,1,23924,23924,"23,436",0,11,220.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,220.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21067,1,2,1,23925,23925,"23,436",0,11,62.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,300.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21068,1,2,1,23926,23926,"23,437",0,11,132.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,200.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21069,1,2,1,23927,23927,"23,437",0,11,66.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,200.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21070,1,2,1,23928,23928,"23,437",0,11,100.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,200.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21071,1,2,1,23929,23929,"23,437",0,11,80.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,200.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21072,1,2,1,23930,23930,"23,437",0,11,78.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,200.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21073,1,2,1,23931,23931,"23,438",0,11,540.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,195.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21074,1,2,1,23932,23932,"23,439",0,11,98.0,0,,2024-02-22 12:27:00,,,2024-02-22 12:27:00,0,0,None,None,220.0,,2024-02-22 12:27:00,2024-02-22 12:27:00,,3388,sub_space,Office
21075,1,2,1,23933,23933,"23,439",0,11,71.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,220.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21076,1,2,1,23934,23934,"23,439",0,11,169.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,220.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21077,1,2,1,23935,23935,"23,440",0,11,726.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,550.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21078,1,2,1,23936,23936,"23,440",0,11,179.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,550.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21079,1,2,1,23937,23937,"23,440",0,11,360.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,550.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21080,1,2,1,23938,23938,"23,440",0,11,286.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,550.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21081,1,2,1,23939,23939,"23,440",0,11,360.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,550.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21082,1,2,1,23940,23940,"23,441",0,11,3475.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,380.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21083,1,2,1,23941,23941,"23,441",0,11,1800.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,360.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21084,1,2,1,23942,23942,"23,442",0,11,685.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,210.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21085,1,2,1,23943,23943,"23,442",0,11,342.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,210.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21086,1,2,1,23944,23944,"23,442",0,11,342.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,210.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21087,1,2,1,23945,23945,"23,443",0,11,6744.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,370.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21088,1,2,1,23946,23946,"23,443",0,11,1528.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,370.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21089,1,2,1,23947,23947,"23,443",0,11,3236.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,370.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21090,1,2,1,23948,23948,"23,444",0,11,150.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,380.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21091,1,2,1,23949,23949,"23,444",0,11,74.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,380.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21092,1,2,2,23950,23950,"23,445",0,11,198.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,22.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21093,1,2,2,23951,23951,"23,445",0,11,497.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,22.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21094,1,2,2,23952,23952,"23,445",0,11,495.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,22.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21095,1,2,1,23953,23953,"23,446",0,11,3815.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,400.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21096,1,2,1,23954,23954,"23,446",0,11,3815.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,400.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21097,1,2,1,23955,23955,"23,446",0,11,3815.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,400.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21098,1,2,1,23956,23956,"23,446",0,11,3815.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,400.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21099,1,2,1,23957,23957,"23,446",0,11,3815.0,0,,2024-02-22 12:28:00,,,2024-02-22 12:28:00,0,0,None,None,400.0,,2024-02-22 12:28:00,2024-02-22 12:28:00,,3388,sub_space,Office
21100,1,2,1,23958,23958,"23,446",0,11,3815.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,400.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21101,1,2,1,23959,23959,"23,446",0,11,3815.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,400.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21102,1,2,1,23960,23960,"23,447",0,11,839.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,400.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21103,1,2,1,23961,23961,"23,447",0,11,865.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,400.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21104,1,2,1,23962,23962,"23,448",0,11,1271.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,360.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21105,1,2,1,23963,23963,"23,449",0,11,4160.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,360.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21106,1,2,1,23964,23964,"23,449",0,11,6547.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,360.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21107,1,2,1,23965,23965,"23,450",0,11,586.0,0,,2024-02-26 13:26:00,,,2024-02-22 12:29:00,0,0,None,None,380.0,,2024-02-22 12:29:00,2024-02-26 13:26:00,,3388,sub_space,Office
21108,1,2,1,23966,23966,"23,450",0,11,586.0,0,,2024-02-26 13:26:00,,,2024-02-22 12:29:00,0,0,None,None,380.0,,2024-02-22 12:29:00,2024-02-26 13:26:00,,3388,sub_space,Office
21109,1,2,1,23967,23967,"23,450",0,11,586.0,0,,2024-02-26 13:26:00,,,2024-02-22 12:29:00,0,0,None,None,380.0,,2024-02-22 12:29:00,2024-02-26 13:26:00,,3388,sub_space,Office
21110,1,2,2,23968,23968,"23,451",0,11,90.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,19.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21111,1,2,2,23969,23969,"23,451",0,11,795.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,17.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21112,1,2,2,23970,23970,"23,451",0,11,321.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,17.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21113,1,2,2,23971,23971,"23,451",0,11,361.0,0,,2024-05-06 17:04:00,,,2024-02-22 12:29:00,0,0,None,None,19.0,,2024-02-22 12:29:00,2024-05-06 17:04:00,,6805,sub_space,Office
21114,1,2,2,23972,23972,"23,451",0,11,925.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,21.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21115,1,2,1,23973,23973,"23,452",0,11,257.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,245.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21116,1,2,1,23974,23974,"23,452",0,11,225.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,245.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21117,1,2,2,23975,23975,"23,453",0,11,1504.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,28.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21118,1,2,2,23976,23976,"23,453",0,11,1500.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,42.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21119,1,2,1,23977,23977,"23,454",0,11,800.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,310.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21120,1,2,1,23978,23978,"23,454",0,11,600.0,0,,2024-02-22 12:29:00,,,2024-02-22 12:29:00,0,0,None,None,310.0,,2024-02-22 12:29:00,2024-02-22 12:29:00,,3388,sub_space,Office
21121,1,2,1,23979,23979,"23,455",0,11,424.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,400.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21122,1,2,1,23980,23980,"23,455",0,11,453.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,400.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21123,1,2,1,23981,23981,"23,456",0,11,140.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,321.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21124,1,2,1,23982,23982,"23,457",0,11,248.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,443.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21125,1,2,1,23983,23983,"23,457",0,11,249.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,441.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21126,1,2,1,23984,23984,"23,457",0,11,130.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,434.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21127,1,2,1,23985,23985,"23,458",0,11,75.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,300.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21128,1,2,1,23986,23986,"23,458",0,11,70.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,206.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21129,1,2,1,23987,23987,"23,459",0,11,177.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,250.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21130,1,2,1,23988,23988,"23,459",0,11,447.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,250.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21131,1,2,1,23989,23989,"23,459",0,11,447.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,250.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21132,2,2,1,23990,23990,"23,460",0,11,523.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,26768.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21133,2,2,1,23991,23991,"23,461",0,11,223.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,152466.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21134,1,2,2,23992,23992,"23,462",0,11,467.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21135,1,2,2,23993,23993,"23,462",0,11,416.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21136,1,2,2,23994,23994,"23,462",0,11,416.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21137,1,2,2,23995,23995,"23,462",0,11,416.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21138,1,2,2,23996,23996,"23,462",0,11,416.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21139,1,2,2,23997,23997,"23,462",0,11,416.0,0,,2024-02-22 12:30:00,,,2024-02-22 12:30:00,0,0,None,None,23.0,,2024-02-22 12:30:00,2024-02-22 12:30:00,,3388,sub_space,Office
21140,1,2,1,23998,23998,"23,463",0,11,600.0,0,,2024-02-22 12:31:00,,,2024-02-22 12:31:00,0,0,None,None,260.0,,2024-02-22 12:31:00,2024-02-22 12:31:00,,3388,sub_space,Office
21141,1,2,1,23999,23999,"23,463",0,11,600.0,0,,2024-02-22 12:31:00,,,2024-02-22 12:31:00,0,0,None,None,260.0,,2024-02-22 12:31:00,2024-02-22 12:31:00,,3388,sub_space,Office
21142,1,2,1,24000,24000,"23,463",0,11,600.0,0,,2024-02-22 12:31:00,,,2024-02-22 12:31:00,0,0,None,None,260.0,,2024-02-22 12:31:00,2024-02-22 12:31:00,,3388,sub_space,Office
